id,speaker,start,end,duration,reference,hypothesis,reference_words,hypothesis_words,hits,substitutions,deletions,insertions,errors,wer,perfect,substitution_details,deletion_details,insertion_details,note,changed
62,00062 SP 2,4:20.7,4:27.2,6.52s,ờ mà nói là chắc chắn sẽ thành công hoặc là anh tự tin là ok tôi làm khác tôi sẽ thắng,nếu mà nói là chắc chắn sẽ thành công hoặc là anh tự tin là ok tôi làm khác tôi sẽ thắng,22,22,21,1,0,0,1,0.045454545454545456,False,"[{""reference"": ""ờ"", ""hypothesis"": ""nếu"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],asr sai,True
63,00063 SP 2,4:27.6,4:28.3,0.66s,thì không hẳn,thì không hẳn,3,3,3,0,0,0,0,0.0,True,[],[],[],,False
64,00064 SP 2,4:28.9,4:32.1,3.18s,nhưng mà chắc chắn anh nói đó nếu mà mình không làm khác thì chắc chắn là mình sẽ,nhưng mà chắc chắn anh nói đó nếu mình không làm khác thì chắc,19,14,14,0,5,0,5,0.2631578947368421,False,[],"[{""reference"": ""mà"", ""hypothesis"": """", ""reference_position"": [8, 9], ""hypothesis_position"": [8, 8], ""type"": ""deletion""}, {""reference"": ""chắn là mình sẽ"", ""hypothesis"": """", ""reference_position"": [15, 19], ""hypothesis_position"": [14, 14], ""type"": ""deletion""}]",[],,False
65,00065 SP 2,4:32.4,4:33.4,1.00s,mình sẽ chỉ vậy thôi hoặc,mình sẽ chỉ phải thôi ha,6,6,4,2,0,0,2,0.3333333333333333,False,"[{""reference"": ""vậy"", ""hypothesis"": ""phải"", ""reference_position"": [3, 4], ""hypothesis_position"": [3, 4], ""type"": ""substitution""}, {""reference"": ""hoặc"", ""hypothesis"": ""ha"", ""reference_position"": [5, 6], ""hypothesis_position"": [5, 6], ""type"": ""substitution""}]",[],[],asr sai,True
66,00066 SP 2,4:33.7,4:34.7,1.00s,chắc chắn là chỉ thua thôi,chắc chắn là chỉ thua thôi,6,6,6,0,0,0,0,0.0,True,[],[],[],,False
67,00067 SP 2,4:35.1,4:37.8,2.72s,cho nên là bây giờ đây là một cái cuộc đặc cược,cho nên là bây giờ đây là một cái đặc cực,12,11,10,1,1,0,2,0.16666666666666666,False,"[{""reference"": ""cược"", ""hypothesis"": ""cực"", ""reference_position"": [11, 12], ""hypothesis_position"": [10, 11], ""type"": ""substitution""}]","[{""reference"": ""cuộc"", ""hypothesis"": """", ""reference_position"": [9, 10], ""hypothesis_position"": [9, 9], ""type"": ""deletion""}]",[],asr sai,True
68,00068 SP 2,4:38.4,4:45.8,7.42s,dĩ nhiên là mình phải đặt cược với rất nhiều tâm huyết rất nhiều tư duy ở trong đó và tụi anh cũng test and learn cũng thử và học,dĩ nhiên là mình phải đặt cược với rất nhiều tâm úy rất nhiều tiêu duy ở trong đó và tụi anh cũng test and learn cũng thử và học,30,30,28,2,0,0,2,0.06666666666666667,False,"[{""reference"": ""huyết"", ""hypothesis"": ""úy"", ""reference_position"": [11, 12], ""hypothesis_position"": [11, 12], ""type"": ""substitution""}, {""reference"": ""tư"", ""hypothesis"": ""tiêu"", ""reference_position"": [14, 15], ""hypothesis_position"": [14, 15], ""type"": ""substitution""}]",[],[],asr sai,True
69,00069 SP 2,4:46.3,4:48.6,2.35s,cũng tham khảo ý kiến của rất nhiều nguồn,cũng tham khảo ý kiến của rất là nhiều nguồn,9,10,9,0,0,1,1,0.1111111111111111,False,[],[],"[{""reference"": """", ""hypothesis"": ""là"", ""reference_position"": [7, 7], ""hypothesis_position"": [7, 8], ""type"": ""insertion""}]",,False
70,00070 SP 2,4:49.0,4:51.0,1.94s,và cũng có những cái mà anh thấy là à,và cũng có những cái mà anh thấy là,10,9,9,0,1,0,1,0.1,False,[],"[{""reference"": ""à"", ""hypothesis"": """", ""reference_position"": [9, 10], ""hypothesis_position"": [9, 9], ""type"": ""deletion""}]",[],asr chưa tốt với chữ cuối có khi nên + 0.1s mỗi segment để tránh lỗi biên,True
71,00071 SP 2,4:51.3,4:57.5,6.20s,nó không được như mình kỳ vọng đó nhưng mình vẫn sẽ thử đó và cũng có những cái à ok cho tới bây giờ mọi người đã bắt đầu quen ví dụ như,nó không được như mình kỳ vọng đó nhưng mình vẫn sẽ thử đó và cũng có những cái à ok cho tới bây giờ mọi người đã bắt đầu quen ví dụ như,34,34,34,0,0,0,0,0.0,True,[],[],[],,False
72,00072 SP 1,4:52.7,4:52.9,0.26s,ừ,ừ,1,1,1,0,0,0,0,0.0,True,[],[],[],,False
73,00073 SP 2,4:57.9,4:59.7,1.84s,sau một cái format,sau một cái phong mát,4,5,3,1,0,1,2,0.5,False,"[{""reference"": ""format"", ""hypothesis"": ""mát"", ""reference_position"": [3, 4], ""hypothesis_position"": [4, 5], ""type"": ""substitution""}]",[],"[{""reference"": """", ""hypothesis"": ""phong"", ""reference_position"": [3, 3], ""hypothesis_position"": [3, 4], ""type"": ""insertion""}]",,True
74,00074 SP 2,5:00.7,5:04.5,3.77s,của việt nam thì bây giờ tụi anh công bố cái việc mà chọn top hai cho cuộc quốc tế,của việt nam thì bây giờ tụi anh công bố cái việc mà chọn top 2 cho cuộc quốc tế,20,20,19,1,0,0,1,0.05,False,"[{""reference"": ""hai"", ""hypothesis"": ""2"", ""reference_position"": [15, 16], ""hypothesis_position"": [15, 16], ""type"": ""substitution""}]",[],[],,True
75,00075 SP 2,5:04.8,5:08.0,3.22s,thì rất là nhiều khán giả của việt nam và quốc tế họ đã quen rồi và họ nói là à,thì rất là nhiều khán giả của việt nam và quốc tế họ đã quen rồi và họ nói là à,21,21,21,0,0,0,0,0.0,True,[],[],[],,False
76,00076 SP 2,5:08.5,5:17.3,8.82s,thực ra đây không phải là một bài test nữa bởi vì tổ chức này đã làm điều đó ở cuộc thi việt nam và chắc chắn họ đã học được kinh nghiệm để tổ chức điều đó một cách chỉnh chu nhất,thật ra đây không phải là một cái bài test nữa tại vì tổ chức này họ đã làm điều đó ở cuộc thi việt nam và chắc chắn họ đã học được kinh nghiệm để tổ chính điều đó một cách chỉnh chuôi nhất,43,45,39,4,0,2,6,0.13953488372093023,False,"[{""reference"": ""thực"", ""hypothesis"": ""thật"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}, {""reference"": ""bởi"", ""hypothesis"": ""tại"", ""reference_position"": [10, 11], ""hypothesis_position"": [11, 12], ""type"": ""substitution""}, {""reference"": ""chức"", ""hypothesis"": ""chính"", ""reference_position"": [35, 36], ""hypothesis_position"": [37, 38], ""type"": ""substitution""}, {""reference"": ""chu"", ""hypothesis"": ""chuôi"", ""reference_position"": [41, 42], ""hypothesis_position"": [43, 44], ""type"": ""substitution""}]",[],"[{""reference"": """", ""hypothesis"": ""cái"", ""reference_position"": [7, 7], ""hypothesis_position"": [7, 8], ""type"": ""insertion""}, {""reference"": """", ""hypothesis"": ""họ"", ""reference_position"": [15, 15], ""hypothesis_position"": [16, 17], ""type"": ""insertion""}]",asr sai với tiếng anh,True
77,00077 SP 2,5:17.8,5:19.8,1.96s,thì anh thấy happy là mình đã dám thử,thì anh đang happy là mình đã dám thử,9,9,8,1,0,0,1,0.1111111111111111,False,"[{""reference"": ""thấy"", ""hypothesis"": ""đang"", ""reference_position"": [2, 3], ""hypothesis_position"": [2, 3], ""type"": ""substitution""}]",[],[],asr sai,True
78,00078 SP 1,5:20.8,5:22.9,2.12s,nhưng mà trong mọi cái thử gọi là,nhưng mà trong mọi cái thủ gọi là,8,8,7,1,0,0,1,0.125,False,"[{""reference"": ""thử"", ""hypothesis"": ""thủ"", ""reference_position"": [5, 6], ""hypothesis_position"": [5, 6], ""type"": ""substitution""}]",[],[],,False
79,00079 SP 1,5:24.0,5:26.4,2.40s,như anh nói rằng là cái này nó làm mình test and learn,như anh nói rằng là cái này nó làm mình test and learn,13,13,13,0,0,0,0,0.0,True,[],[],[],từ tiếng anh qwen tinh chỉnh chọn sai,True
80,00080 SP 2,5:26.5,5:27.0,0.46s,thì,thế,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""thì"", ""hypothesis"": ""thế"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],chữ khá ngắn và qwen tinh chỉnh không chọn đúng,True
81,00081 SP 1,5:26.9,5:30.9,4.00s,nó sẽ không có đúng và sai nó chỉ có là nên hay không nên,thì nó sẽ không có đúng và sai nó chỉ có là nên hay không nên,15,16,15,0,0,1,1,0.06666666666666667,False,[],[],"[{""reference"": """", ""hypothesis"": ""thì"", ""reference_position"": [0, 0], ""hypothesis_position"": [0, 1], ""type"": ""insertion""}]",đang dư chữ đầu người kế tiếp kể cả trong đoạn đã sạch,True
82,00082 SP 2,5:31.0,5:31.4,0.42s,dạ,dạ,1,1,1,0,0,0,0,0.0,True,[],[],[],qwen tinh chỉnh chọn sai,True
83,00083 SP 1,5:31.5,5:33.5,1.92s,thì trong suốt một quá trình đó,thì trong suốt một quá trình đó,7,7,7,0,0,0,0,0.0,True,[],[],[],,False
84,00084 SP 1,5:34.1,5:38.0,3.84s,đầu có một khoảnh khắc nào đó anh cảm thấy rằng là đáng lẽ mình không nên làm như vậy,đâu có một khoảnh khắc nào đó anh cảm thấy rằng là đáng lẽ mình không nên làm như vậy,20,20,19,1,0,0,1,0.05,False,"[{""reference"": ""đầu"", ""hypothesis"": ""đâu"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],,False
85,00085 SP 2,5:38.0,5:38.6,0.60s,ờ,ừ,1,1,0,1,0,0,1,1.0,False,"[{""reference"": ""ờ"", ""hypothesis"": ""ừ"", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 1], ""type"": ""substitution""}]",[],[],đoạn backchannel khó cho asr,True
86,00086 SP 1,5:39.1,5:47.5,8.44s,hoặc là đáng lẽ nên mình giữ một chút nào đó gọi là fix mindset cái format cố định không hay là có một lúc nào mình quyết định mình nghĩ như vậy không,hoặc là đáng lẽ nên mình nên giữ một chút nào đấy nó gọi là cái fix mindset cái format cố định không hay là có một khoảnh khắc nào mình quyết định mình nghĩ như vậy không,34,38,32,2,0,4,6,0.17647058823529413,False,"[{""reference"": ""đó"", ""hypothesis"": ""nó"", ""reference_position"": [10, 11], ""hypothesis_position"": [12, 13], ""type"": ""substitution""}, {""reference"": ""lúc"", ""hypothesis"": ""khắc"", ""reference_position"": [24, 25], ""hypothesis_position"": [28, 29], ""type"": ""substitution""}]",[],"[{""reference"": """", ""hypothesis"": ""nên"", ""reference_position"": [6, 6], ""hypothesis_position"": [6, 7], ""type"": ""insertion""}, {""reference"": """", ""hypothesis"": ""đấy"", ""reference_position"": [10, 10], ""hypothesis_position"": [11, 12], ""type"": ""insertion""}, {""reference"": """", ""hypothesis"": ""cái"", ""reference_position"": [13, 13], ""hypothesis_position"": [15, 16], ""type"": ""insertion""}, {""reference"": """", ""hypothesis"": ""khoảnh"", ""reference_position"": [24, 24], ""hypothesis_position"": [27, 28], ""type"": ""insertion""}]",,True
87,00087 SP 2,5:48.1,5:48.6,0.46s,ừ,ừ,1,1,1,0,0,0,0,0.0,True,[],[],[],,False
88,00088 SP 2,5:49.4,5:53.9,4.49s,câu này anh thấy cũng rất là hay anh nghĩ ai chắc sẽ có trăn trở khi mình chọn nhưng mà,câu này anh thấy cũng rất là hay anh nghĩ ai chắc sẽ có trăn trở khi mình chọn nhưng mà,21,21,21,0,0,0,0,0.0,True,[],[],[],,False
89,00089 SP 2,5:54.3,5:57.8,3.52s,quan điểm của anh là gì ví dụ mình tới một ngã ba mà mình đã rẽ trái,quan điểm của anh là ví dụ mình tới một ngã ba rồi mình đã rẽ trái,18,17,16,1,1,0,2,0.1111111111111111,False,"[{""reference"": ""mà"", ""hypothesis"": ""rồi"", ""reference_position"": [13, 14], ""hypothesis_position"": [12, 13], ""type"": ""substitution""}]","[{""reference"": ""gì"", ""hypothesis"": """", ""reference_position"": [5, 6], ""hypothesis_position"": [5, 5], ""type"": ""deletion""}]",[],,False
90,00090 SP 2,5:58.4,6:00.9,2.50s,ở cái thời điểm đó mình không biết cái gì đợi mình ở hướng bên phải hết á,ở cái thời điểm đó mình không biết cái gì đợi mình ở hướng bên phải hết á,18,18,18,0,0,0,0,0.0,True,[],[],[],,False
91,00091 SP 1,6:01.1,6:01.4,0.26s,ừm,ừm,1,1,1,0,0,0,0,0.0,True,[],[],[],,False
92,00092 SP 2,6:01.6,6:07.0,5.40s,còn nếu mình đang đi bên trái và mình cứ nghĩ mãi là cái gì đợi phương hướng còn lại thì mình sẽ không bao giờ tập trung được tập trung được,còn nếu mình đang đi bên trái và mình cứ nghĩ mãi là cái gì đợi phương hướng còn lại thì mình sẽ không bao giờ tập trung được,32,29,29,0,3,0,3,0.09375,False,[],"[{""reference"": ""tập trung được"", ""hypothesis"": """", ""reference_position"": [29, 32], ""hypothesis_position"": [29, 29], ""type"": ""deletion""}]",[],lặp chữ cuối lỗi qwen tinh chỉnh,True
93,00093 SP 2,6:07.4,6:08.4,0.98s,cho cái hướng đi của mình,cho cái hướng đi của mình,6,6,6,0,0,0,0,0.0,True,[],[],[],,False
94,00094 SP 2,6:08.9,6:12.3,3.44s,thế nên là anh có hai câu chuyện một là lúc chuẩn bị rẽ thì phải nghĩ thật kỹ,thế nên là anh có hai câu chuyện một là lúc mà chuẩn bị rẻ thì phải nghỉ thật kỹ,19,20,17,2,0,1,3,0.15789473684210525,False,"[{""reference"": ""rẽ"", ""hypothesis"": ""rẻ"", ""reference_position"": [13, 14], ""hypothesis_position"": [14, 15], ""type"": ""substitution""}, {""reference"": ""nghĩ"", ""hypothesis"": ""nghỉ"", ""reference_position"": [16, 17], ""hypothesis_position"": [17, 18], ""type"": ""substitution""}]",[],"[{""reference"": """", ""hypothesis"": ""mà"", ""reference_position"": [11, 11], ""hypothesis_position"": [11, 12], ""type"": ""insertion""}]",asr sai,True
95,00095 SP 2,6:12.8,6:14.4,1.62s,nhưng đã rẽ rồi là phải tập trung vào,nhưng đã rẻ rồi là phải tập trung vào,9,9,8,1,0,0,1,0.1111111111111111,False,"[{""reference"": ""rẽ"", ""hypothesis"": ""rẻ"", ""reference_position"": [2, 3], ""hypothesis_position"": [2, 3], ""type"": ""substitution""}]",[],[],chữ rẽ => rẻ,True
96,00096 SP 2,6:14.9,6:15.9,0.98s,anh sẽ không có,anh giải không ơ,4,4,2,2,0,0,2,0.5,False,"[{""reference"": ""sẽ"", ""hypothesis"": ""giải"", ""reference_position"": [1, 2], ""hypothesis_position"": [1, 2], ""type"": ""substitution""}, {""reference"": ""có"", ""hypothesis"": ""ơ"", ""reference_position"": [3, 4], ""hypothesis_position"": [3, 4], ""type"": ""substitution""}]",[],[],asr sai,True
97,00097 SP 2,6:16.7,6:22.3,5.66s,ok ừ ô kê giá mà hồi kia mình làm khác đi hoặc là mình cứ làm theo cách đó thôi thì có thể nó sẽ khác hơn,ok giá mà hồi kia mình làm khác đi hoặc là mình cứ làm theo cách đó thôi thì có thể nó sẽ khác hơn,28,25,25,0,3,0,3,0.10714285714285714,False,[],"[{""reference"": ""ừ ô kê"", ""hypothesis"": """", ""reference_position"": [1, 4], ""hypothesis_position"": [1, 1], ""type"": ""deletion""}]",[],,False
98,00098 SP 2,6:22.7,6:24.2,1.54s,suy nghĩ như vậy nó không có,suy nghĩ như vậy nó không có,7,7,7,0,0,0,0,0.0,True,[],[],[],,False
99,00099 SP 2,6:24.9,6:27.0,2.18s,giúp ích được gì cho bản thân mình hết nên anh sẽ không nghĩ,giúp ích được gì cho bản thân mình hết nên anh sẽ không nghỉ,14,14,13,1,0,0,1,0.07142857142857142,False,"[{""reference"": ""nghĩ"", ""hypothesis"": ""nghỉ"", ""reference_position"": [13, 14], ""hypothesis_position"": [13, 14], ""type"": ""substitution""}]",[],[],,False
100,00100 SP 2,6:27.6,6:33.1,5.56s,còn câu chuyện là chắc chắn giống như em nói có những lúc mình thử xong mình sẽ học bài học làm sao,còn câu chuyện là chắc chắn giống như em nói có những lúc mình thử xong mình sẽ học được bài học làm sao,23,24,23,0,0,1,1,0.043478260869565216,False,[],[],"[{""reference"": """", ""hypothesis"": ""được"", ""reference_position"": [19, 19], ""hypothesis_position"": [19, 20], ""type"": ""insertion""}]",qwen tinh chỉnh halu lặp từ cuối,True
101,00101 SP 2,6:33.8,6:36.2,2.34s,hoặc mình thấy là à ok cái này không phù hợp không phù hợp,mình thấy là cái này không phù hợp,14,8,8,0,6,0,6,0.42857142857142855,False,[],"[{""reference"": ""hoặc"", ""hypothesis"": """", ""reference_position"": [0, 1], ""hypothesis_position"": [0, 0], ""type"": ""deletion""}, {""reference"": ""à ok"", ""hypothesis"": """", ""reference_position"": [4, 6], ""hypothesis_position"": [3, 3], ""type"": ""deletion""}, {""reference"": ""không phù hợp"", ""hypothesis"": """", ""reference_position"": [8, 11], ""hypothesis_position"": [5, 5], ""type"": ""deletion""}]",[],asr sai,True
